,brand,model,biz30day,total_sold_price,submarket,target_score,sku
32,aca/北美电器,AF-B200,7.0,1393.0,{'4': '婴儿辅食'},"{'质量': {'声音': -1.0, '质量': 2.0}, '款式': {'颜色': 1.0}, '功能': {'香蕉': 1.0, '果汁': 1.0, '水果': 1.0}, '服务': {'客服': 2.0, '好评': 1.0, '赠品': 1.0}}","{'书名': 'ACA/北美电器 AF-B200Y/G便携榨汁家用小型料理机婴儿辅食搅拌机', '颜色分类': '绿色', '产品功能': '榨汁\xa0切菜\xa0碎冰\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '1-3人'}"
33,aca/北美电器,AF-OR01,139.0,13761.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'质量': 39.0, '声音': 4.0, '箭头': 2.0, '噪音': 2.0, '挺好': 10.0, '浮沫': 1.0, '刀头': 2.0, '性能': -1.0, '开关': -1.0, '挺棒': 1.0, '商品': 1.0, '实物': 1.0, '环保': 1.0}, '款式': {'颜色': 4.0, '机身': 1.0, '款式': 1.0, '紫色': 4.0, '颜值': 0.0, '大小': 2.0, '塑料': -1.0, '外形': 2.0}, '功能': {'燕窝': 1.0, '制作方法': 1.0, '果汁机': 5.0, '榨汁机': 7.0, '果汁': 6.0, '水果': 0.0, '榨汁': 5.0, '功率': 2.0, '米糊': 1.0, '过滤网': 1.0, '苹果': 0.0, '香蕉': 1.0, '果肉': 1.0, '芒果汁': 1.0, '水果汁': 1.0, '豆浆': 1.0, '渣渣': -1.0}, '服务': {'态度': 3.0, '信誉': 1.0, '客服': 3.0, '包装': 17.0, '服务态度': 3.0, '果泥': 2.0, '外包装': 1.0}, '物流': {}}","{'书名': 'ACA/北美电器 AF-OR01 料理机多功能 家用搅拌机果汁机 婴儿辅食', '颜色分类': '熏衣紫', '产品功能': '榨汁\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '1-3人'}"
34,aca/北美电器,AHM-S300,17.0,3383.0,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'质量': 1.0, '声音': 1.0}, '功能': {'功率': 1.0}, '服务': {'包装': 2.0, '外包装': 1.0, '果泥': 1.0}, '物流': {}}","{'书名': 'ACA/北美电器 AHM-S300手持婴儿辅食料理机棒 料理机多功能搅拌', '颜色分类': '银色', '产品功能': '绞肉\xa0搅拌\xa0打蛋\xa0制奶昔\xa0切丝 切片', '适用人数': '4-5人'}"
35,hattiecs/海蒂诗,AJ-5123,14.0,1106.0,"{'4': '婴儿辅食', '5': '小容量'}",,"{'书名': '料理机多功能家用搅拌机小型迷你宝宝婴儿辅食机电动绞肉机研磨器', '颜色分类': '卡其色', '产品功能': '切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
36,奥诺斯,AMS-998,13.0,5288.4,{'2': '大容量'},,"{'书名': '奥诺斯商用料理破壁机家用定时5L多功能养生豆浆大容量榨汁冰沙', '颜色分类': '2.5L(2000W) 4L(2300W) 5L(2600W)', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 绞肉', '适用人数': '5人及以上'}"
37,信言,AMT2516,184.0,3772.44,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'质量': 1.0, '声音': 1.0, '噪音': 1.0}, '款式': {'颜值': 1.0}, '功能': {'亚麻籽': 1.0}, '服务': {'态度': 1.0, '包装': 1.0, '服务态度': 1.0, '客服': 1.0}, '物流': {}}","{'书名': '多功能料理机食品加工机搅拌机配件刀座连接头搅拌刀干磨刀绞肉杯', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
38,奥诺斯,ANS-F900,18.0,8964.0,"{'4': '婴儿辅食', '3': '全自动', '6': '智能'}","{'质量': {'声音': -1.0, '寿命长': 1.0}, '功能': {'豆浆': 1.0}, '服务': {'态度': 1.0, '客服': 1.0}, '物流': {}}","{'书名': '破壁机加热家用全自动德国进口多功能智能玻璃豆浆果汁辅食料理机', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
39,盛世旺牛,B6,1.0,235.0,{'2': '大容量'},,"{'书名': '卓玛牌打茶机 8磅酥油茶专用打茶机搅拌机2L大容量单键操作包邮', '颜色分类': '明黄色', '产品功能': '搅拌', '适用人数': '4-5人'}"
40,隆粤,B717,18.0,7182.0,{'4': '婴儿辅食'},,"{'书名': '家用破壁机加热料理机多功能果汁豆浆养生机宝宝婴儿辅食机搅拌机', '颜色分类': '玫瑰金', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '4-5人'}"
41,贝立安,BJH-LL0205,4.0,516.0,{'4': '婴儿辅食'},,"{'书名': '美乐家赠品 贝立安多功能营养料理机 580 现货发售', '颜色分类': '黑色', '产品功能': '榨汁 搅拌', '适用人数': '5人及以上'}"
42,德能,BL-13A,3.0,597.0,{'2': '大容量'},{'质量': {'挺好': 1.0}},"{'书名': '德能 BL-13A 搅拌机料理机粉碎机家用不锈钢5挡玻璃杯大容量', '颜色分类': '白色', '产品功能': '榨汁\xa0搅拌\xa0制奶昔', '适用人数': '5人及以上'}"
43,ashton/阿诗顿,BL-175,319.0,631620.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'质量': 14.0, '底座': 1.0}, '款式': {'颜值': 1.0}, '功能': {'破壁': 1.0, '蔬菜汁': 1.0}, '服务': {'包装': 9.0, '服务态度': 7.0, '店铺': 1.0, '卖家': 1.0, '态度': 4.0}, '物流': {}}","{'书名': '美国ASHTON/阿诗顿预约破壁机加热家用全自动料理机辅食豆浆磨粉', '颜色分类': '白色', '产品功能': '榨汁 绞肉 碎冰 干磨 制奶昔', '适用人数': '4-5人'}"
44,kesun/科顺,BL-806A,17.0,1343.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'质量': 43.0, '声音': 110.0, '实物': 1.0, '噪音': 18.0, '使用寿命': 1.0, '退换货': -1.0, '商品': 1.0, '外壳': -1.0, '挺好': 16.0, '开关': -2.0, '好货': 1.0, '盖子': 0.0, '滤网': 1.0, '性能': -1.0, '燥音': 1.0, '寿命': 1.0, '电源线': 1.0, '杂音': 1.0, '差得': 1.0, '刀头': 1.0, '噪声': 1.0}, '款式': {'颜色': 1.0, '款式': 1.0, '外表': 2.0, '样式': 1.0, '体积': 1.0, '产品设计': 1.0, '很漂亮': 1.0, '外形': 1.0}, '功能': {'果汁': 8.0, '红豆': 1.0, '绞肉': 0.0, '豆浆': 3.0, '水果机': 1.0, '功率': 2.0, '苹果': 0.0, '梨子': 1.0, '碾磨': 1.0, '研磨机': -1.0, '水果': 1.0, '鱼头': -1.0, '虾皮': 0.0, '胡萝卜': 1.0, '榨汁机': 2.0, '榨汁': 1.0, '芝麻': 0.0, '西瓜汁': 1.0, '苹果汁': 1.0, '转数': 0.0, '速度快': 1.0, '过滤网': -1.0, '香蕉': 1.0, '食物': 1.0}, '服务': {'态度': 32.0, '包装': 9.0, '服务态度': 26.0, '客服': 15.0, '好评': 12.0, '店家': 4.0, '说明书': 1.0, '卖家': 9.0, '果泥': 4.0, '箱子': -2.0, '亲们': 2.0}, '物流': {'天天快递': -1.0, '邮政': -1.0, '运费': -1.0}}","{'书名': 'Kesun/科顺 BL-806A多功能料理机搅拌机榨汁绞肉米糊豆浆宝宝辅食', '颜色分类': '绿色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
45,高博,BL513,76.0,91124.0,"{'4': '婴儿辅食', '8': '静音', '3': '全自动'}","{'质量': {'声音': 100.0, '不锈钢': 1.0, '挺好': 2.0, '噪音': 8.0, '质量': 22.0, '噪声': 1.0, '稳定性': 2.0, '声响': 2.0, '杯盖': -1.0, '开关': -1.0, '慎重考虑': 1.0, '好得很': 1.0, '盖子': -1.0, '用料': 1.0}, '款式': {'很漂亮': 2.0, '黑色': 1.0, '颜值': 7.0, '体型': 0.0, '外型': 1.0, '审美观': 1.0}, '功能': {'米糊': 13.0, '豆浆': 43.0, '功率': 2.0, '果汁': 1.0, '米粥': 1.0, '转速': 3.0, '橙汁': 1.0, '绿豆': 2.0, '花生': 1.0, '出汁': 1.0, '豆皮': 1.0, '榨汁': 2.0, '豆子': 3.0, '豆汁': 1.0, '食物': 1.0, '粉末': 1.0, '绿豆沙': 1.0, '豆酱': 1.0, '营养粥': 1.0, '梨汁': 1.0, '薏米粥': 1.0, '芝麻': 0.0, '椒盐': 0.0, '黑豆浆': 1.0, '味道香': 0.0}, '服务': {'包装': 17.0, '客服': 14.0, '信誉': 0.0, '服务态度': 14.0, '说明书': -1.0, '卖家': 3.0, '店家': 3.0, '态度': 3.0, '买家': 0.0, '好评': 1.0, '赠品': 4.0, '有问必答': 1.0, '包裹': -1.0}, '物流': {'运费': 1.0}}","{'书名': '高博 BL513破壁机加热家用全自动多功能搅拌料理机静音辅食机榨汁', '颜色分类': '黑色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
46,maizi kitchen/麦子厨房,BL772,17.0,8466.0,{'4': '婴儿辅食'},"{'质量': {'质量': 5.0, '声音': 5.0, '噪音': 2.0, '厨房': -1.0}, '款式': {'很漂亮': 1.0, '红色': 1.0}, '功能': {'虾皮': 0.0, '功率': 2.0, '省时省力': 1.0, '米粉': 1.0, '肉糜': 2.0}, '服务': {'包装': 4.0, '客服': 2.0, '卖家': 1.0}, '物流': {}}","{'书名': '麦子厨房家用料理机大功率破壁机辅食机碎冰机搅拌机包邮', '颜色分类': '黑色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 和面 制奶昔 混合 绞肉', '适用人数': '5人及以上'}"
47,smeg,BLF01,6.0,10494.0,{'3': '全自动'},"{'款式': {'粉色': 1.0, '外观设计': 1.0}}","{'书名': '【满300减30】SMEG BLF01 斯麦格破壁料理机时尚外形多功能料理机', '颜色分类': '红色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0打蛋\xa0制奶昔', '适用人数': '1-3人'}"
48,savtm/狮威特,BR11A,5.0,2490.0,"{'3': '全自动', '4': '婴儿辅食'}",,"{'书名': 'SAVTM/狮威特 BR11A破壁料理机加热家用全自动多功能搅拌豆浆辅食', '颜色分类': '银色', '产品功能': '五谷豆浆 榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
49,barsone/朋森,BS-05L01,3.0,6297.0,"{'8': '静音', '3': '全自动', '4': '婴儿辅食'}","{'质量': {'声音': 1.0, '用料': 1.0}, '功能': {'五谷杂粮': 1.0}}","{'书名': '朋森破壁料理机加热家用静音全自动多功能豆浆养生婴儿辅食搅拌机', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0切丝 切片', '适用人数': '4-5人'}"
50,fagor/法格,BV-373B,242.0,120758.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 0.0, '噪音': -3.0, '质量': 33.0, '用料': 1.0, '挺好': 2.0, '性能': 1.0, '刀头': 2.0, '实物': 1.0}, '款式': {'颜值': 3.0, '机身': 7.0, '体积': 1.0, '体型': 1.0, '颜色': 1.0, '很漂亮': 1.0, '款式': 1.0, '外形': 1.0}, '功能': {'效率高': 1.0, '梨子': 1.0, '榨汁': 3.0, '胡萝卜汁': 1.0, '果汁': 9.0, '便携': 1.0, '芹菜汁': 1.0, '很给力': 1.0, '绞肉': 2.0, '榨汁机': 4.0}, '服务': {'客服': 4.0, '态度': 11.0, '包装': 18.0, '服务态度': 4.0, '有问必答': 3.0}, '物流': {'物流配送': 1.0}}","{'书名': '西班牙法格料理机家用小型多功能便携榨汁研磨绞肉婴儿辅食机迷你', '颜色分类': '白色', '产品功能': '榨汁\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
51,fagor/法格,BV-375KNA,5.0,3495.0,"{'3': '全自动', '4': '婴儿辅食'}",{'服务': {'包装': 1.0}},"{'书名': '西班牙法格料理机多功能家用小型全自动电动搅拌机奶昔辅食研磨', '颜色分类': '白色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔', '适用人数': '4-5人'}"
52,supor/苏泊尔,BV501-300,1.0,399.0,"{'3': '全自动', '5': '小容量'}",,"{'书名': '苏泊尔BV501原汁机家用全自动果汁机果蔬多功能迷你便携式水果机', '颜色分类': '白色', '产品功能': '榨汁\xa0搅拌\xa0制奶昔', '适用人数': '1-3人'}"
53,慧浦,CB-502,24.0,9576.0,"{'4': '婴儿辅食', '6': '智能', '3': '全自动'}","{'质量': {'质量': 2.0, '声音': 2.0}, '款式': {'颜色': 1.0}, '功能': {'米糊': 1.0}, '服务': {'保装': 1.0, '包装': 1.0}, '物流': {'运费': 1.0}}","{'书名': '德国破壁机加热家用料理机绞肉多功能生全自动豆浆沙冰婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
54,fronton/弗朗顿,CB-666D,272.0,353056.0,{'3': '全自动'},"{'质量': {'质量': 5.0, '声音': 11.0, '噪音': 2.0, '噪声': 1.0, '密封圈': 1.0, '挺好': 1.0, '用料': 1.0, '刀头': -1.0, '玻璃': 1.0, '使用寿命': -1.0, '灵敏度': 1.0}, '款式': {'显示屏': 1.0, '颜值': 3.0, '屏幕': 2.0, '外观设计': 2.0}, '功能': {'豆浆': 5.0, '鱼汤': 1.0, '功率': 4.0, '转速': 3.0, '米糊': 8.0, '果蔬汁': 1.0, '米粥': 1.0, '辅食': 1.0, '果汁': 2.0, '很给力': 1.0, '黑豆浆': 1.0, '核桃': 1.0}, '服务': {'包装': 5.0, '客服': 7.0, '卖家': 1.0, '态度': 3.0, '店家': 2.0, '箱子': 2.0, '服务态度': 2.0, '店主': 1.0, '说明书': 1.0}, '物流': {'运费': -1.0}}","{'书名': 'Fronton/弗朗顿 CB-666D加热破壁机家用多功能全自动养生料理机', '颜色分类': '香槟金', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
55,kenwood/建伍,CH580,2.0,716.0,{'4': '婴儿辅食'},,"{'书名': 'KENWOOD/凯伍德 CH580多功能料理机/碎肉机 婴儿辅食机 碎冰机', '颜色分类': 'BLP900 破壁机', '产品功能': '切菜 绞肉 碎冰 搅拌 混合', '适用人数': '1-3人'}"
56,小太阳,CS-767-5D,4.0,3196.0,{'2': '大容量'},"{'质量': {'马达': 1.0, '声音': -1.0, '质量': 1.0}, '款式': {}, '服务': {'赠品': 1.0, '果泥': 1.0, '包装': 1.0}}","{'书名': '小太阳 CS-767-5D破壁料理机全营养多功能破壁机五谷蔬果萃取机', '颜色分类': '蓝色', '产品功能': '豆浆果汁\xa0榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
57,blendtec,DESIGNER 625,2.0,11998.0,{'3': '全自动'},"{'质量': {'声音': 1.0}, '服务': {'赠品': 1.0}}","{'书名': 'Blendtec布兰泰625破壁料理机加热家用多功能全自动冰沙搅拌小型', '颜色分类': '白色', '产品功能': '榨汁', '适用人数': '5人及以上'}"
58,shield king/盾皇,DK-112-D,18.0,8802.0,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'质量': 1.0, '声音': 1.0}, '款式': {'很漂亮': 1.0, '颜色': 1.0}, '功能': {'果汁': 1.0}, '服务': {'包装': 1.0, '服务态度': 1.0}, '物流': {}}","{'书名': 'SHIELD KING/盾皇 DK-112-D多功能商用果汁豆浆沙冰机破壁料理机', '颜色分类': '咖啡色', '产品功能': '豆浆\xa0榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
59,shield king/盾皇,DK-777,7.0,2086.0,{'4': '婴儿辅食'},,"{'书名': 'SHIELD KING/盾皇 DK-777家用破壁料理机多功能养生豆浆果汁搅拌', '颜色分类': '白色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
60,ashton/阿诗顿,EF-410D,331.0,427269.0,{'4': '婴儿辅食'},"{'质量': {'质量': 45.0, '换来换去': -1.0, '性能': 2.0, '声音': 2.0, '噪音': 0.0, '粗细': 1.0, '挺好': 1.0, '实用性': 1.0, '实物': 1.0, '零件': 2.0}, '款式': {'很漂亮': 1.0, '颜色': 1.0}, '功能': {'功能性': 0.0, '转速': 1.0, '果汁': 1.0, '揉面': 1.0, '米糊': 1.0, '切丝': 3.0, '功率': 2.0, '肉馅': 1.0, '百分': 2.0, '豆浆': 1.0, '绞肉机': 1.0, '绞肉': 1.0, '破壁': 1.0, '蔬菜汁': 1.0}, '服务': {'客服': 6.0, '服务态度': 17.0, '态度': 9.0, '说明书': 3.0, '包装': 21.0, '卖家': 4.0, '责任心': 1.0, '售后服务': 1.0, '包裹': 1.0, '店铺': 1.0}, '物流': {}}","{'书名': 'ASHTON/阿诗顿 EF-410D搅拌料理机多功能榨汁绞肉机食品加工机', '颜色分类': '银色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '4-5人'}"
61,lock＆lock/乐扣乐扣,ELHB-220,2.0,376.0,"{'4': '婴儿辅食', '7': '手持'}",,"{'书名': 'Lock＆Lock/乐扣乐扣 ELHB-220多功能婴儿辅食手持料理棒搅拌机', '颜色分类': '蓝色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合', '适用人数': '4-5人'}"
62,electrolux/伊莱克斯,EMB3005,71.0,18239.0,"{'3': '全自动', '4': '婴儿辅食', '5': '小容量'}","{'质量': {'声音': 13.0, '质量': 30.0, '噪音': -4.0, '底座': 2.0, '性能': 2.0, '不锈钢': 2.0, '环保': 1.0, '挺好': 8.0, '工艺': 1.0, '噪声': 1.0, '刀头': 1.0, '密闭性': 1.0, '塑料杯': 1.0}, '款式': {'外型': 1.0, '外观美': 1.0, '易洗': 1.0, '产品设计': 1.0, '体积': 1.0, '款式': 2.0, '机身': 1.0, '大小': 2.0, '个子': 1.0}, '功能': {'果汁': 9.0, '水果': 2.0, '瓜果': 1.0, '香蕉': 1.0, '程序': 1.0, '榨汁机': 5.0, '转速': 1.0, '功率': 0.0, '蔬菜泥': 1.0, '榨汁': 3.0, '果肉': 1.0, '梨子': 1.0, '早餐': 1.0, '苹果': 0.0, '便携': 1.0}, '服务': {'态度': 6.0, '客服': 3.0, '包装': 17.0, '店家': 1.0, '服务态度': 3.0, '果泥': 2.0, '好评': 4.0, '脾气好': 1.0}, '物流': {'顺丰': 4.0, '送货员': 1.0}}","{'书名': '伊莱克斯榨汁果汁便携料理机家用全自动搅拌机果蔬多功能婴儿辅食', '颜色分类': '银色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌', '适用人数': '1-3人'}"
63,deass/德氏,FE318F1,5.0,1490.0,{'4': '婴儿辅食'},"{'质量': {'质量': 69.0, '声音': 13.0, '挺好': 9.0, '噪音': 1.0, '盖子': 1.0, '勺子': -1.0, '塑料味': 0.0, '安全系数': 0.0, '刀头': -1.0, '用料': 1.0}, '款式': {'颜色': 5.0, '颜值': 6.0, '外型': 1.0, '外形': 3.0, '很漂亮': 1.0, '塑料': -1.0, '款式': 1.0, '金色': 1.0, '土豪': 1.0}, '功能': {'转速': 3.0, '榨汁机': 2.0, '苹果': 1.0, '果汁': 8.0, '豆浆': 3.0, '绞肉': 3.0, '榨汁': 3.0, '辅食': 9.0, '水果': 3.0, '胡萝卜': 1.0, '梨汁': 1.0, '芝麻': 0.0, '南瓜': 1.0, '红豆': 0.0, '食物': 1.0, '土豆泥': 1.0, '核桃': 1.0, '苹果汁': 2.0, '研磨机': 1.0, '很给力': 1.0, '火龙果': 1.0, '速度快': 1.0, '肉馅': 1.0, '橙汁': 1.0, '生肉': 1.0, '果汁机': 1.0}, '服务': {'态度': 46.0, '包装': 4.0, '客服': 34.0, '卖家': 14.0, '好评': 7.0, '服务态度': 35.0, '赠品': 3.0, '产品包装': 2.0, '保修卡': 1.0, '文德': 2.0, '售后服务': 1.0, '亲们': 2.0, '店家': 1.0, '说明书': 1.0}, '物流': {'小哥': 1.0}}","{'书名': 'DEASS/德氏 FE318F1料理机多功能家用小型婴儿辅食机榨果汁搅拌机', '颜色分类': '蓝色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '4-5人'}"
64,福菱,FL-001,3480.0,344520.0,"{'4': '婴儿辅食', '5': '小容量'}","{'质量': {'声音': 46.0, '性能': 1.0, '质量': 136.0, '实物': 3.0, '气味': 1.0, '噪音': 6.0, '物美': 2.0, '挺好': 43.0, '平台': 1.0, '安全性': -1.0, '一摔': -1.0, '开关': 2.0, '底座': -3.0, '实用性': 0.0, '塑料味': -1.0, '安全系数': 2.0, '黄豆': 1.0, '试一下': 1.0, '浓度': 1.0, '成品': 1.0, '硬度': -1.0}, '款式': {'很漂亮': 3.0, '颜色': 5.0, '大小': 7.0, '升级版': 2.0, '样式': 1.0, '手感': 3.0, '够大': 1.0, '款式': 1.0, '机身': 1.0, '体积': 3.0, '体积小': 1.0, '风格': 1.0, '颜值': 0.0, '耐看': 1.0, '产品设计': 1.0}, '功能': {'蔬菜': 1.0, '芝麻': 1.0, '西瓜': 1.0, '果汁': 23.0, '绞肉': 1.0, '胡萝卜': 1.0, '榨汁机': 5.0, '米粉': 1.0, '辅食': 12.0, '转速': 5.0, '橙汁': 1.0, '豆子': 1.0, '虾皮': 0.0, '很给力': 3.0, '大米': 0.0, '苹果泥': 6.0, '榨汁': 5.0, '菜泥': 1.0, '豆粉': 1.0, '红豆': 0.0, '转数': 1.0, '豆面': 1.0, '米糊': 3.0, '豆浆': 4.0, '蔬果': 1.0, '米汤': 1.0, '糖粉': 1.0, '枣泥': 1.0, '果汁机': 1.0, '大蒜': 1.0, '芒果汁': 1.0, '速度快': -1.0, '粉末': 2.0, '土豆泥': 2.0, '圣女果': 1.0, '肉食': 1.0, '水果': 3.0, '小米': 0.0, '食物': 3.0, '红萝卜': 1.0, '菜汁': 1.0, '核桃': 0.0, '苹果汁': 2.0, '功率': 2.0, '出汁': 1.0, '肉馅': 1.0, '效率': 0.0, '绿豆粉': 1.0, '蔬菜汁': 1.0, '香蕉泥': 1.0, '蔬菜泥': 1.0, '牛肉': -1.0, '豆类': 0.0, '黑芝麻': 1.0, '果菜': 1.0}, '服务': {'态度': 57.0, '果泥': 5.0, '服务态度': 44.0, '包装': 45.0, '客服': 38.0, '赠品': 8.0, '好评': 13.0, '卖家': 12.0, '售后服务': 4.0, '店家': 5.0, '淘宝': 2.0, '单据': 1.0, '说明书': 1.0, '保修卡': 1.0, '箱子': -1.0}, '物流': {}}","{'书名': '福菱 FL-001榨汁料理机多功能家用小型迷你宝宝婴儿辅食研磨搅拌', '颜色分类': '咖啡色', '产品功能': '榨汁 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
65,福菱,FL1308,870.0,68730.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'质量': 109.0, '声音': 36.0, '挺好': 34.0, '物美': 1.0, '塑料味': -2.0, '噪音': 7.0, '自然': 1.0, '马达': 1.0, '海绵': 1.0, '实用性': 3.0, '开关': 2.0, '实物': 1.0, '密封圈': 0.0, '气味': -2.0, '嗓音': 1.0, '性能': 1.0, '语法': 1.0, '玻璃': 1.0, '底座': -2.0, '噪声': 0.0, '试一下': 1.0, '细点': 1.0}, '款式': {'美观大方': 1.0, '大小': 9.0, '颜色': 4.0, '分量': 2.0, '外观设计': 1.0, '外形': 1.0, '体型': 1.0, '样式': 1.0, '很漂亮': 0.0, '颜值': 2.0, '机身': 1.0, '款式': 0.0, '手感': 1.0}, '功能': {'土豆泥': 1.0, '米糊': 4.0, '双刀': 1.0, '果汁': 14.0, '榨汁': 11.0, '水果': 2.0, '辅食': 5.0, '豆浆': 7.0, '草莓汁': 1.0, '核桃': 0.0, '功率': 2.0, '虾皮': 0.0, '食物': 3.0, '苹果泥': 4.0, '苹果汁': 3.0, '绞肉': 4.0, '转速': 3.0, '山药': -1.0, '梨汁': 1.0, '橙子': 2.0, '米粉': 1.0, '菜泥': 1.0, '芝麻': 1.0, '牛肉': 0.0, '小米粥': 1.0, '蔬菜汁': 1.0, '粉末': 2.0, '花生': 1.0, '豆粉': 1.0, '苹果': 1.0, '榨汁机': 2.0, '红豆': 0.0, '一段时间': 1.0, '出汁': 1.0, '香蕉': 1.0, '黑芝麻': 1.0, '效率': 1.0, '葡萄': 1.0, '猕猴桃': 1.0}, '服务': {'客服': 19.0, '店家': 3.0, '售后服务': 1.0, '服务态度': 39.0, '好评': 8.0, '态度': 34.0, '卖家': 10.0, '包装': 28.0, '果泥': 5.0, '外包装': 0.0, '实体店': -1.0, '链接': 1.0, '差评': 1.0, '包裹': 1.0, '包装盒': -1.0, '说明书': 1.0, '盒子': -1.0}, '物流': {'小哥': 1.0}}","{'书名': '福菱料理机家用小型研磨粉碎多功能豆浆榨汁搅拌机迷你婴儿辅食机', '颜色分类': '咖啡色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '4-5人'}"
